Id,Label,timeset,group,calls,time,memory_in,memory_out
typing._GenericAlias.__instancecheck__,typing._GenericAlias.__instancecheck__,,typing,1,0.000241,0,0
matplotlib.rcsetup.func,matplotlib.rcsetup.func,,matplotlib,168,0.00024,0,0
pandas.util._decorators._deprecate_kwarg,pandas.util._decorators._deprecate_kwarg,,pandas,7,0.00024,0,0
pandas.core.dtypes.cast.maybe_cast_to_datetime,pandas.core.dtypes.cast.maybe_cast_to_datetime,,pandas,3,0.000239,0,0
numpy.core._type_aliases._set_array_types,numpy.core._type_aliases._set_array_types,,numpy,1,0.000239,0,0
type._requires_builtin_wrapper,type._requires_builtin_wrapper,,type,11,0.000239,0,0
pyparsing.core.Word.parseImpl,pyparsing.core.Word.parseImpl,,pyparsing,16,0.000238,0,0
numpy.core.shape_base._arrays_for_stack_dispatcher,numpy.core.shape_base._arrays_for_stack_dispatcher,,numpy,160,0.000239,0,0
pandas.io.stata.StataMissingValue,pandas.io.stata.StataMissingValue,,pandas,1,0.000238,0,0
pyparsing.core.Opt.__str__,pyparsing.core.Opt.__str__,,pyparsing,11,0.000236,0,0
matplotlib._mathtext.StandardPsFonts,matplotlib._mathtext.StandardPsFonts,,matplotlib,1,0.000234,0,0
textwrap.TextWrapper._wrap_chunks,textwrap.TextWrapper._wrap_chunks,,textwrap,2,0.000235,0,0
pandas.io.formats.csvs.<listcomp>,pandas.io.formats.csvs.<listcomp>,,pandas,1,0.000233,0,0
pyparsing.results.ParseResults,pyparsing.results.ParseResults,,pyparsing,1,0.000232,0,0
matplotlib.spines.Spine,matplotlib.spines.Spine,,matplotlib,1,0.000232,0,0
typing.<listcomp>,typing.<listcomp>,,typing,131,0.000231,0,0
matplotlib.backends.backend_agg.RendererAgg,matplotlib.backends.backend_agg.RendererAgg,,matplotlib,1,0.00023,0,0
pandas.core.arrays.numeric.<module>,pandas.core.arrays.numeric.<module>,,pandas,1,0.000231,0,0
subprocess.Popen.communicate,subprocess.Popen.communicate,,subprocess,1,0.000227,0,0
matplotlib._enums.JoinStyle,matplotlib._enums.JoinStyle,,matplotlib,1,0.000226,0,0
Lab.Droplet.Get_Radius,Lab.Droplet.Get_Radius,,Lab,97,0.000226,0,0
typing._GenericAlias.__subclasscheck__,typing._GenericAlias.__subclasscheck__,,typing,1,0.000226,0,0
matplotlib.style.core.update_user_library,matplotlib.style.core.update_user_library,,matplotlib,1,0.000223,0,0
matplotlib.tight_layout.<module>,matplotlib.tight_layout.<module>,,matplotlib,1,0.000225,0,0
pandas.compat.pickle_compat.<module>,pandas.compat.pickle_compat.<module>,,pandas,1,0.000225,0,0
collections.<genexpr>,collections.<genexpr>,,collections,162,0.00022,0,0
matplotlib.rcsetup.validate_fontsize,matplotlib.rcsetup.validate_fontsize,,matplotlib,51,0.000221,0,0
dataclasses._field_init,dataclasses._field_init,,dataclasses,21,0.000221,0,0
pandas.core.dtypes.generic.create_pandas_abc_type,pandas.core.dtypes.generic.create_pandas_abc_type,,pandas,20,0.000221,0,0
pyparsing.util.__config_flags,pyparsing.util.__config_flags,,pyparsing,1,0.000218,0,0
pyparsing.core.NotAny.streamline,pyparsing.core.NotAny.streamline,,pyparsing,6,0.000218,0,0
matplotlib.patches.ConnectionStyle,matplotlib.patches.ConnectionStyle,,matplotlib,1,0.000218,0,0
pandas.core.nanops.bottleneck_switch.__call__,pandas.core.nanops.bottleneck_switch.__call__,,pandas,6,0.000218,0,0
matplotlib.text.Text,matplotlib.text.Text,,matplotlib,1,0.000216,0,0
inspect._signature_is_functionlike,inspect._signature_is_functionlike,,inspect,31,0.000215,0,0
pandas.core.ops.common.<module>,pandas.core.ops.common.<module>,,pandas,1,0.000215,0,0
pyparsing.core.Regex,pyparsing.core.Regex,,pyparsing,1,0.000212,0,0
inspect._signature_get_user_defined_method,inspect._signature_get_user_defined_method,,inspect,93,0.000214,0,0
matplotlib.patches.Arrow,matplotlib.patches.Arrow,,matplotlib,1,0.000213,0,0
matplotlib._api.deprecation.deprecate_privatize_attribute.__init__,matplotlib._api.deprecation.deprecate_privatize_attribute.__init__,,matplotlib,15,0.000212,0,0
pandas.core.strings.accessor.forbid_nonstring_types,pandas.core.strings.accessor.forbid_nonstring_types,,pandas,50,0.000213,0,0
pyparsing.core.Literal.__add__,pyparsing.core.Literal.__add__,,pyparsing,2,0.000211,0,0
matplotlib._api.deprecation._deprecated_property,matplotlib._api.deprecation._deprecated_property,,matplotlib,61,0.000211,0,0
pandas.core.arrays.floating.<module>,pandas.core.arrays.floating.<module>,,pandas,1,0.000211,0,0
pandas.io.formats.csvs.CSVFormatter,pandas.io.formats.csvs.CSVFormatter,,pandas,1,0.000211,0,0
pandas.core.dtypes.common.condition,pandas.core.dtypes.common.condition,,pandas,3,0.000209,0,0
pyparsing.core.ParseElementEnhance,pyparsing.core.ParseElementEnhance,,pyparsing,1,0.000208,0,0
matplotlib.projections.geo.MollweideAxes,matplotlib.projections.geo.MollweideAxes,,matplotlib,1,0.000206,0,0
matplotlib.projections.geo.LambertAxes,matplotlib.projections.geo.LambertAxes,,matplotlib,1,0.000206,0,0
matplotlib.pyplot.<listcomp>,matplotlib.pyplot.<listcomp>,,matplotlib,1,0.000207,0,0
pandas.core.arrays._mixins.ravel_compat,pandas.core.arrays._mixins.ravel_compat,,pandas,6,0.000206,0,0
Lab.DNA.<listcomp>,Lab.DNA.<listcomp>,,Lab,90,0.000207,0,0
pandas.core.internals.construction._validate_or_indexify_columns,pandas.core.internals.construction._validate_or_indexify_columns,,pandas,1,0.000208,0,0
pandas.core.internals.managers.BlockManager.iget_values,pandas.core.internals.managers.BlockManager.iget_values,,pandas,3,0.000207,0,0
numpy.lib.arraypad.<module>,numpy.lib.arraypad.<module>,,numpy,1,0.000204,0,0
numpy.polynomial.chebyshev.<module>,numpy.polynomial.chebyshev.<module>,,numpy,1,0.000205,0,0
pyparsing.core.Combine.__call__,pyparsing.core.Combine.__call__,,pyparsing,4,0.000205,0,0
matplotlib._mathtext._MathStyle,matplotlib._mathtext._MathStyle,,matplotlib,1,0.000204,0,0
matplotlib.projections.geo.HammerAxes,matplotlib.projections.geo.HammerAxes,,matplotlib,1,0.000204,0,0
pandas.core.computation.expr.f,pandas.core.computation.expr.f,,pandas,1,0.000205,0,0
Scheduler.Dist,Scheduler.Dist,,Scheduler,105,0.000204,0,0
logging.Logger.debug,logging.Logger.debug,,logging,9,0.000203,0,0
pandas.core.window.doc.create_section_header,pandas.core.window.doc.create_section_header,,pandas,153,0.000203,0,0
matplotlib.bezier.<module>,matplotlib.bezier.<module>,,matplotlib,1,0.000201,0,0
pyparsing.core.Combine.__or__,pyparsing.core.Combine.__or__,,pyparsing,2,0.000201,0,0
pyparsing.results.ParseResults.__iadd__,pyparsing.results.ParseResults.__iadd__,,pyparsing,16,0.000199,0,0
pathlib.PosixPath.is_dir,pathlib.PosixPath.is_dir,,pathlib,6,0.000199,0,0
matplotlib.docstring.do_copy,matplotlib.docstring.do_copy,,matplotlib,104,0.000198,0,0
warnings.catch_warnings.__enter__,warnings.catch_warnings.__enter__,,warnings,32,0.000198,0,0
matplotlib.dates.MicrosecondLocator,matplotlib.dates.MicrosecondLocator,,matplotlib,1,0.000197,0,0
matplotlib.projections.geo.AitoffAxes,matplotlib.projections.geo.AitoffAxes,,matplotlib,1,0.000196,0,0
pandas.io.parsers.python_parser.<module>,pandas.io.parsers.python_parser.<module>,,pandas,1,0.000197,0,0
numpy.polynomial.hermite_e.<module>,numpy.polynomial.hermite_e.<module>,,numpy,1,0.000195,0,0
copyreg._slotnames,copyreg._slotnames,,copyreg,14,0.000195,0,0
enum.__getattr__,enum.__getattr__,,enum,20,0.000193,0,0
numpy.polynomial._polybase.ABCPolyBase,numpy.polynomial._polybase.ABCPolyBase,,numpy,1,0.000193,0,0
pyparsing.core._SingleCharLiteral.parseImpl,pyparsing.core._SingleCharLiteral.parseImpl,,pyparsing,47,0.000193,0,0
matplotlib.backend_bases.FigureManagerBase,matplotlib.backend_bases.FigureManagerBase,,matplotlib,1,0.000193,0,0
Interpreter.Node.Clear,Interpreter.Node.Clear,,Interpreter,10,0.000193,0,0
numpy.core._asarray.<module>,numpy.core._asarray.<module>,,numpy,1,0.000191,0,0
numpy.core._ufunc_config.seterr,numpy.core._ufunc_config.seterr,,numpy,8,0.000192,0,0
abc.abstractmethod,abc.abstractmethod,,abc,131,0.00019,0,0
numpy.polynomial.legendre.<module>,numpy.polynomial.legendre.<module>,,numpy,1,0.000192,0,0
matplotlib.backend_bases.MouseButton,matplotlib.backend_bases.MouseButton,,matplotlib,1,0.00019,0,0
pandas.core.strings.object_array.<module>,pandas.core.strings.object_array.<module>,,pandas,1,0.000192,0,0
pyparsing.core.Opt.name,pyparsing.core.Opt.name,,pyparsing,11,0.000189,0,0
inspect.ismethoddescriptor,inspect.ismethoddescriptor,,inspect,31,0.000189,0,0
numpy.polynomial.hermite.<module>,numpy.polynomial.hermite.<module>,,numpy,1,0.000188,0,0
numpy.polynomial.laguerre.<module>,numpy.polynomial.laguerre.<module>,,numpy,1,0.000188,0,0
pyparsing.core.ParseExpression,pyparsing.core.ParseExpression,,pyparsing,1,0.000187,0,0
pyparsing.core._SingleCharLiteral.name,pyparsing.core._SingleCharLiteral.name,,pyparsing,18,0.000187,0,0
pandas.core.dtypes.common.is_excluded_dtype,pandas.core.dtypes.common.is_excluded_dtype,,pandas,1,0.000187,0,0
collections.abc.__subclasshook__,collections.abc.__subclasshook__,,collections,80,0.000185,0,0
pyparsing.core._WordRegex.set_parse_action,pyparsing.core._WordRegex.set_parse_action,,pyparsing,3,0.000186,0,0
matplotlib.__getattr__,matplotlib.__getattr__,,matplotlib,1,0.000185,0,0
platform.machine,platform.machine,,platform,18,0.000184,0,0
pyparsing.testing.<module>,pyparsing.testing.<module>,,pyparsing,1,0.000184,0,0
pyparsing.core.NotAny.__str__,pyparsing.core.NotAny.__str__,,pyparsing,7,0.000182,0,0
logging.Logger.isEnabledFor,logging.Logger.isEnabledFor,,logging,11,0.000181,0,0
types.new_class,types.new_class,,types,2,0.000182,0,0
typing._VariadicGenericAlias.__init__,typing._VariadicGenericAlias.__init__,,typing,2,0.000179,0,0
pyparsing.core._WordRegex.copy,pyparsing.core._WordRegex.copy,,pyparsing,4,0.00018,0,0
Lab.<module>,Lab.<module>,,Lab,1,0.00018,0,0
pyparsing.core.OneOrMore.__init__,pyparsing.core.OneOrMore.__init__,,pyparsing,6,0.000177,0,0
matplotlib.colors.<setcomp>,matplotlib.colors.<setcomp>,,matplotlib,32,0.000178,0,0
pandas.util._decorators.Substitution.__call__,pandas.util._decorators.Substitution.__call__,,pandas,56,0.000178,0,0
pandas.core.internals.blocks.get_block_type,pandas.core.internals.blocks.get_block_type,,pandas,5,0.000178,0,0
numpy.compat._inspect.<lambda>,numpy.compat._inspect.<lambda>,,numpy,102,0.000176,0,0
PIL.ImageFile.<module>,PIL.ImageFile.<module>,,PIL,1,0.000175,0,0
pyparsing.core.Opt._setResultsName,pyparsing.core.Opt._setResultsName,,pyparsing,2,0.000176,0,0
pyparsing.core.Combine.__radd__,pyparsing.core.Combine.__radd__,,pyparsing,1,0.000175,0,0
pandas.core.nanops._nanminmax,pandas.core.nanops._nanminmax,,pandas,2,0.000175,0,0
pyparsing.core.FollowedBy.streamline,pyparsing.core.FollowedBy.streamline,,pyparsing,2,0.000174,0,0
packaging.version._cmpkey,packaging.version._cmpkey,,packaging,10,0.000174,0,0
matplotlib.docstring.copy,matplotlib.docstring.copy,,matplotlib,104,0.000175,0,0
pandas.core.internals.managers.BlockManager.__init__,pandas.core.internals.managers.BlockManager.__init__,,pandas,3,0.000174,0,0
typing._VariadicGenericAlias.__hash__,typing._VariadicGenericAlias.__hash__,,typing,103,0.000171,0,0
matplotlib._enums.CapStyle,matplotlib._enums.CapStyle,,matplotlib,1,0.000171,0,0
numpy._globals._CopyMode,numpy._globals._CopyMode,,numpy,1,0.00017,0,0
numpy.ma.core.MaskedConstant.__array_finalize__,numpy.ma.core.MaskedConstant.__array_finalize__,,numpy,2,0.00017,0,0
numpy.compat._inspect.strseq,numpy.compat._inspect.strseq,,numpy,93,0.00017,0,0
pyparsing.core.Regex.__eq__,pyparsing.core.Regex.__eq__,,pyparsing,23,0.000169,0,0
matplotlib.backend_bases._Mode,matplotlib.backend_bases._Mode,,matplotlib,1,0.000169,0,0
matplotlib.widgets.Button,matplotlib.widgets.Button,,matplotlib,1,0.000167,0,0
typing.cast,typing.cast,,typing,151,0.000168,0,0
locale.getlocale,locale.getlocale,,locale,2,0.000167,0,0
pandas.core.common.<module>,pandas.core.common.<module>,,pandas,1,0.000168,0,0
pandas.core.arrays.string_arrow.ArrowStringArray,pandas.core.arrays.string_arrow.ArrowStringArray,,pandas,1,0.000167,0,0
Lab.Lab.Reset_Collision_Group,Lab.Lab.Reset_Collision_Group,,Lab,8,0.000167,0,0
matplotlib.rcsetup._validate_color_or_linecolor,matplotlib.rcsetup._validate_color_or_linecolor,,matplotlib,2,0.000165,0,0
matplotlib.widgets.Slider,matplotlib.widgets.Slider,,matplotlib,1,0.000166,0,0
pandas.core.internals.base.<module>,pandas.core.internals.base.<module>,,pandas,1,0.000165,0,0
numpy.core._methods._sum,numpy.core._methods._sum,,numpy,32,0.000166,0,0
collections.abc._Environ.__contains__,collections.abc._Environ.__contains__,,collections,8,0.000164,0,0
numpy.ma.core.MaskedArray,numpy.ma.core.MaskedArray,,numpy,1,0.000163,0,0
pyparsing.util.escape_re_range_char,pyparsing.util.escape_re_range_char,,pyparsing,161,0.000164,0,0
matplotlib.patches.Arc,matplotlib.patches.Arc,,matplotlib,2,0.000163,0,0
matplotlib.table.Cell,matplotlib.table.Cell,,matplotlib,1,0.000165,0,0
typing.ForwardRef.__hash__,typing.ForwardRef.__hash__,,typing,145,0.000162,0,0
matplotlib._api.__getattr__,matplotlib._api.__getattr__,,matplotlib,38,0.000162,0,0
pyparsing.core.StringEnd.__init__,pyparsing.core.StringEnd.__init__,,pyparsing,8,0.000161,0,0
pyparsing.core.And.set_whitespace_chars,pyparsing.core.And.set_whitespace_chars,,pyparsing,63,0.00016,0,0
matplotlib._cm_listed.<dictcomp>,matplotlib._cm_listed.<dictcomp>,,matplotlib,1,0.000161,0,0
inspect.ismodule,inspect.ismodule,,inspect,145,0.00016,0,0
Lab.Droplet.__init__,Lab.Droplet.__init__,,Lab,9,0.000159,0,0
pandas.core.dtypes.common.<genexpr>,pandas.core.dtypes.common.<genexpr>,,pandas,4,0.00016,0,0
functools.lru_cache,functools.lru_cache,,functools,39,0.000159,0,0
pyparsing.core.Opt.__eq__,pyparsing.core.Opt.__eq__,,pyparsing,23,0.000159,0,0
matplotlib.widgets.CheckButtons,matplotlib.widgets.CheckButtons,,matplotlib,1,0.000158,0,0
textwrap.TextWrapper._split_chunks,textwrap.TextWrapper._split_chunks,,textwrap,2,0.000157,0,0
numpy.core._ufunc_config.errstate.__enter__,numpy.core._ufunc_config.errstate.__enter__,,numpy,4,0.000156,0,0
numpy.ma.core._extrema_operation.__init__,numpy.ma.core._extrema_operation.__init__,,numpy,4,0.000156,0,0
pyparsing.core.LineEnd.__or__,pyparsing.core.LineEnd.__or__,,pyparsing,1,0.000156,0,0
cycler.<genexpr>,cycler.<genexpr>,,cycler,130,0.000156,0,0
matplotlib.widgets.RadioButtons,matplotlib.widgets.RadioButtons,,matplotlib,1,0.000156,0,0
os.get_exec_path,os.get_exec_path,,os,1,0.000154,0,0
pandas.core.arrays.numpy_.<module>,pandas.core.arrays.numpy_.<module>,,pandas,1,0.000155,0,0
pyparsing.core.LineStart.__init__,pyparsing.core.LineStart.__init__,,pyparsing,4,0.000151,0,0
pyparsing.core.Suppress.__str__,pyparsing.core.Suppress.__str__,,pyparsing,6,0.000153,0,0
pyparsing.core.White.__init__,pyparsing.core.White.__init__,,pyparsing,3,0.000152,0,0
pyparsing.core.NotAny.name,pyparsing.core.NotAny.name,,pyparsing,7,0.00015,0,0
Lab.Droplet.Set_Blocks,Lab.Droplet.Set_Blocks,,Lab,12,0.000151,0,0
numpy.core.overrides.set_module,numpy.core.overrides.set_module,,numpy,81,0.000149,0,0
matplotlib._api.<genexpr>,matplotlib._api.<genexpr>,,matplotlib,93,0.000149,0,0
pandas.core.dtypes.base.register_extension_dtype,pandas.core.dtypes.base.register_extension_dtype,,pandas,17,0.000148,0,0
pandas.io.excel._openpyxl.<module>,pandas.io.excel._openpyxl.<module>,,pandas,1,0.000149,0,0
Lab.Gridpoint.Append_Inst_Types,Lab.Gridpoint.Append_Inst_Types,,Lab,98,0.000149,0,0
pandas.core.construction.extract_array,pandas.core.construction.extract_array,,pandas,8,0.000148,0,0
textwrap.predicate,textwrap.predicate,,textwrap,135,0.000147,0,0
pyparsing.unicode.identchars,pyparsing.unicode.identchars,,pyparsing,1,0.000145,0,0
numpy.core._methods._any,numpy.core._methods._any,,numpy,31,0.000144,0,0
pandas.io.formats.excel.ExcelFormatter,pandas.io.formats.excel.ExcelFormatter,,pandas,1,0.000144,0,0
numpy.core._dtype_ctypes.dtype_from_ctypes_type,numpy.core._dtype_ctypes.dtype_from_ctypes_type,,numpy,13,0.000142,0,0
pyparsing.testing.pyparsing_test,pyparsing.testing.pyparsing_test,,pyparsing,1,0.000143,0,0
uuid.SafeUUID,uuid.SafeUUID,,uuid,1,0.000143,0,0
pandas.util.version._cmpkey,pandas.util.version._cmpkey,,pandas,8,0.000143,0,0
pandas.core.reshape.tile.<module>,pandas.core.reshape.tile.<module>,,pandas,1,0.000143,0,0
contextlib.errstate.inner,contextlib.errstate.inner,,contextlib,1,0.00014,0,0
pyparsing.core.ZeroOrMore.__str__,pyparsing.core.ZeroOrMore.__str__,,pyparsing,5,0.000141,0,0
pandas.core.reshape.reshape.<module>,pandas.core.reshape.reshape.<module>,,pandas,1,0.00014,0,0
Interpreter.Assemble,Interpreter.Assemble,,Interpreter,1,0.00014,0,0
pandas.io.formats.format.get_adjustment,pandas.io.formats.format.get_adjustment,,pandas,1,0.000141,0,0
numpy.core._type_aliases.<genexpr>,numpy.core._type_aliases.<genexpr>,,numpy,38,0.000139,0,0
pyparsing.core.Opt.default_name,pyparsing.core.Opt.default_name,,pyparsing,11,0.000138,0,0
numpy.core.fromnumeric.<dictcomp>,numpy.core.fromnumeric.<dictcomp>,,numpy,46,0.000139,0,0
locale._parse_localename,locale._parse_localename,,locale,2,0.000139,0,0
packaging.version._BaseVersion,packaging.version._BaseVersion,,packaging,1,0.000136,0,0
pyparsing.core.Opt.set_results_name,pyparsing.core.Opt.set_results_name,,pyparsing,1,0.000137,0,0
pyparsing.core.Group.__str__,pyparsing.core.Group.__str__,,pyparsing,3,0.000136,0,0
pyparsing.core.And.preParse,pyparsing.core.And.preParse,,pyparsing,37,0.000136,0,0
numpy.core.numerictypes.issubclass_,numpy.core.numerictypes.issubclass_,,numpy,60,0.000137,0,0
matplotlib.offsetbox.AnnotationBbox,matplotlib.offsetbox.AnnotationBbox,,matplotlib,1,0.000137,0,0
numpy.linalg.linalg._determine_error_states,numpy.linalg.linalg._determine_error_states,,numpy,1,0.000134,0,0
pyparsing.core.reset_cache,pyparsing.core.reset_cache,,pyparsing,20,0.000135,0,0
pandas.core.nanops._datetimelike_compat,pandas.core.nanops._datetimelike_compat,,pandas,4,0.000135,0,0
pandas.io.formats.css.<module>,pandas.io.formats.css.<module>,,pandas,1,0.000134,0,0
pandas.io.stata.StataReader,pandas.io.stata.StataReader,,pandas,1,0.000134,0,0
_bootlocale.getpreferredencoding,_bootlocale.getpreferredencoding,,_bootlocale,32,0.000133,0,0
pyparsing.core.CharsNotIn._parseNoCache,pyparsing.core.CharsNotIn._parseNoCache,,pyparsing,4,0.000133,0,0
pyparsing.core.FollowedBy.__invert__,pyparsing.core.FollowedBy.__invert__,,pyparsing,1,0.000133,0,0
pandas.io.excel._odfreader.<module>,pandas.io.excel._odfreader.<module>,,pandas,1,0.000132,0,0
pandas.io.excel._xlsxwriter.<module>,pandas.io.excel._xlsxwriter.<module>,,pandas,1,0.000134,0,0
numpy.core._add_newdocs_scalars.numeric_type_aliases,numpy.core._add_newdocs_scalars.numeric_type_aliases,,numpy,1,0.000131,0,0
numpy.lib._datasource.<module>,numpy.lib._datasource.<module>,,numpy,1,0.00013,0,0
pyparsing.core.Empty.__init__,pyparsing.core.Empty.__init__,,pyparsing,6,0.000131,0,0
pyparsing.core.LineEnd.copy,pyparsing.core.LineEnd.copy,,pyparsing,3,0.00013,0,0
matplotlib._enums.<listcomp>,matplotlib._enums.<listcomp>,,matplotlib,2,0.000131,0,0
matplotlib.patches._Base,matplotlib.patches._Base,,matplotlib,3,0.000131,0,0
matplotlib.units.ConversionInterface,matplotlib.units.ConversionInterface,,matplotlib,1,0.00013,0,0
Scheduler.Scheduler.__init__,Scheduler.Scheduler.__init__,,Scheduler,1,0.00013,0,0
numpy.ma.core.MaskedArray.view,numpy.ma.core.MaskedArray.view,,numpy,1,0.000128,0,0
matplotlib._api.deprecation.<module>,matplotlib._api.deprecation.<module>,,matplotlib,1,0.000129,0,0
pyparsing.core.CharsNotIn.__init__,pyparsing.core.CharsNotIn.__init__,,pyparsing,3,0.000128,0,0
matplotlib._api.deprecation.suppress_matplotlib_deprecation_warning,matplotlib._api.deprecation.suppress_matplotlib_deprecation_warning,,matplotlib,6,0.000128,0,0
