time+,virt,%cpu,total-runtime
2743.51,1.544,11.4,
2743.84,1.544,12.5,
2744.18,1.544,12.5,
2744.51,1.544,12.5,
2744.85,1.544,12.5,
2745.19,1.544,13.8,
2745.52,1.544,12.5,
2745.85,1.544,12.5,
2746.19,1.544,12.5,
2746.52,1.544,12.5,
2746.86,1.544,12.5,
2747.19,1.544,12.5,
2747.53,1.544,12.5,
2747.87,1.544,12.5,
2748.2,1.544,12.5,
2748.54,1.544,12.5,
2748.87,1.544,12.5,
2749.21,1.544,12.5,
2749.54,1.544,12.5,
2749.88,1.544,12.5,
2750.21,1.544,12.5,
2750.92,1.544,12.5,
2751.25,1.544,12.5,
2751.59,1.544,12.5,
2751.93,1.544,12.5,
2752.26,1.544,12.5,
2752.6,1.544,12.5,
2752.93,1.544,12.5,
2753.27,1.544,12.5,
2753.61,1.544,12.5,
2753.94,1.544,12.5,
2754.27,1.544,12.5,
2754.61,1.544,12.5,
2754.95,1.544,12.5,
2755.28,1.544,12.5,
2755.61,1.544,12.5,
2755.95,1.544,12.5,
2756.29,1.544,13.8,
2756.62,1.544,12.5,
2756.95,1.544,12.5,
2757.29,1.544,12.5,
2757.63,1.544,12.5,
2757.97,1.544,12.5,
2758.3,1.544,12.5,
2758.63,1.544,12.5,
2758.97,1.544,12.5,
2759.31,1.544,12.5,
2759.64,1.544,12.5,
2759.97,1.544,12.5,
2760.31,1.544,12.5,
2760.65,1.544,13.8,
2760.98,1.544,12.5,
2761.32,1.544,12.5,
2761.65,1.544,12.5,
2761.99,1.544,12.5,
2762.32,1.544,12.5,
2762.65,1.544,11.4,
2762.99,1.544,12.5,
2763.33,1.544,12.5,
2763.66,1.544,12.5,
2763.99,1.544,12.5,
2764.33,1.544,12.5,
2764.67,1.544,12.5,
2765.0,1.544,12.5,
2765.33,1.544,12.5,
2765.67,1.544,12.5,
2766.01,1.544,12.5,
2766.34,1.544,12.5,
2766.67,1.544,12.5,
2767.01,1.544,12.5,
2767.34,1.544,12.5,
2767.68,1.544,12.5,
2768.01,1.544,12.5,
2768.35,1.544,12.5,
2768.68,1.544,12.5,
2769.02,1.544,12.5,
2769.35,1.544,12.5,
2769.69,1.544,12.5,
2770.02,1.544,12.5,
2770.36,1.544,13.8,
2770.69,1.544,12.5,
2771.03,1.544,11.4,
2771.36,1.544,12.5,
2771.69,1.544,12.5,
2772.03,1.544,12.5,
2772.37,1.544,12.5,
2772.71,1.544,12.5,
2773.04,1.544,12.5,
2773.37,1.544,12.5,
2773.71,1.544,12.5,
2774.05,1.544,12.5,
2774.38,1.544,12.5,
2774.71,1.544,12.5,
2775.05,1.544,12.5,
2775.39,1.544,13.8,
2775.72,1.544,12.5,
2776.05,1.544,12.5,
2776.39,1.544,12.5,
2776.72,1.544,12.5,
2777.06,1.544,12.5,
2777.4,1.544,12.5,
2777.74,1.544,12.5,
2778.07,1.544,12.5,
2778.41,1.544,12.5,
2778.74,1.544,12.5,
2779.08,1.544,12.5,
2779.41,1.544,12.5,
2779.75,1.544,12.5,
2780.08,1.544,12.5,
2780.42,1.544,12.5,
2780.75,1.544,12.5,
2781.09,1.544,12.5,
2781.43,1.544,12.5,
2781.76,1.544,12.5,
2782.1,1.544,12.5,
2782.43,1.544,12.5,
2782.77,1.544,12.5,
2783.1,1.544,12.5,
2783.44,1.544,12.5,
2783.77,1.544,12.5,
2784.11,1.544,12.5,
2784.45,1.544,12.5,
2784.78,1.544,12.5,
2785.12,1.544,12.5,
2785.45,1.544,12.5,
2785.79,1.544,13.8,
2786.12,1.544,12.5,
2786.46,1.544,12.5,
2786.79,1.544,12.5,
2787.13,1.544,12.5,
2787.46,1.544,12.5,
2787.8,1.544,12.5,
2788.13,1.544,11.4,
2788.47,1.544,12.5,
2788.8,1.544,12.5,
2789.14,1.544,12.5,
2789.48,1.544,12.5,
2789.81,1.544,12.5,
2790.15,1.544,12.5,
2790.48,1.544,11.4,
2790.82,1.544,12.5,
2791.16,1.544,12.5,
2791.49,1.544,12.5,
2791.83,1.544,12.5,
2792.16,1.544,12.5,
2792.5,1.544,12.5,
2792.83,1.544,11.4,
2793.17,1.544,12.5,
2793.5,1.544,12.5,
2793.84,1.544,12.5,
2794.18,1.544,12.5,
2794.51,1.544,12.5,
2794.85,1.544,12.5,
2795.18,1.544,12.5,
2795.52,1.544,12.5,
2795.85,1.544,12.5,
2796.19,1.544,12.5,
2796.52,1.544,12.5,
2796.86,1.544,12.5,
2797.2,1.544,12.5,
2797.53,1.544,12.5,
2797.86,1.544,12.5,
2798.2,1.544,12.5,
2798.54,1.544,12.5,
2798.87,1.544,12.5,
2799.21,1.544,12.5,
2799.54,1.544,12.5,
2799.88,1.544,12.5,
2800.21,1.544,12.5,
2800.55,1.544,12.5,
2800.88,1.544,11.4,
2801.22,1.544,12.5,
2801.56,1.544,12.5,
2801.89,1.544,12.5,
2802.22,1.544,12.5,
2802.56,1.544,12.5,
2802.9,1.544,12.5,
2803.23,1.544,12.5,
2803.57,1.544,12.5,
2803.9,1.544,11.4,
2804.24,1.544,12.5,
2804.58,1.544,12.5,
2804.91,1.544,12.5,
2805.25,1.544,12.5,
2805.58,1.544,12.5,
2805.92,1.544,12.5,
2806.25,1.544,12.5,
2806.59,1.544,12.5,
2806.92,1.544,12.5,
2807.26,1.544,12.5,
2807.59,1.544,11.4,
2807.93,1.544,12.5,
2808.26,1.544,12.5,
2808.6,1.544,12.5,
2808.94,1.544,12.5,
2809.27,1.544,12.5,
2809.61,1.544,13.8,
2809.94,1.544,12.5,
2810.28,1.544,12.5,
2810.61,1.544,12.5,
2810.95,1.544,12.5,
2811.28,1.544,12.5,
2811.62,1.544,12.5,
2811.96,1.544,12.5,
2812.29,1.544,12.5,
2812.63,1.544,12.5,
2812.96,1.544,12.5,
2813.3,1.544,12.5,
2813.64,1.544,12.5,
2813.97,1.544,12.5,
2814.3,1.544,12.5,
2814.64,1.544,12.5,
2814.98,1.544,12.5,
2815.31,1.544,12.5,
2815.65,1.544,12.5,
2815.98,1.544,12.5,
2816.32,1.544,12.5,
2816.65,1.544,12.5,
2816.99,1.544,12.5,
2817.32,1.544,12.5,
2817.66,1.544,12.5,
2818.0,1.544,12.5,
2818.34,1.544,12.5,
2818.67,1.544,12.5,
2819.01,1.544,12.5,
2819.34,1.544,12.5,
2819.68,1.544,12.5,
2820.02,1.544,13.8,
2820.35,1.544,12.5,
2820.68,1.544,12.5,
2821.02,1.544,12.5,
2821.36,1.544,12.5,
2821.69,1.544,12.5,
2822.03,1.544,12.5,
2822.36,1.544,12.5,
2822.7,1.544,12.5,
2823.03,1.544,12.5,
2823.37,1.544,12.5,
2823.7,1.544,12.5,
2824.04,1.544,12.5,
2824.38,1.544,12.5,
2824.71,1.544,12.5,
2825.05,1.544,12.5,
2825.38,1.544,12.5,
2825.72,1.544,12.5,
2826.05,1.544,11.4,
2826.39,1.544,12.5,
2826.72,1.544,12.5,
2827.06,1.544,12.5,
2827.4,1.544,12.5,
2827.74,1.544,12.5,
2828.07,1.544,12.5,
2828.41,1.544,12.5,
2828.74,1.544,12.5,
2829.08,1.544,12.5,
2829.42,1.544,12.5,
2829.75,1.544,12.5,
2830.09,1.544,13.8,
2830.42,1.544,12.5,
2830.76,1.544,12.5,
2831.09,1.544,12.5,
2831.43,1.544,12.5,
2831.76,1.544,12.5,
2832.1,1.544,12.5,
2832.44,1.544,12.5,
2832.77,1.544,12.5,
2833.1,1.544,12.5,
2833.44,1.544,12.5,
2833.78,1.544,12.5,
2834.11,1.544,12.5,
2834.45,1.544,12.5,
2834.78,1.544,12.5,
2835.12,1.544,12.5,
2835.45,1.544,12.5,
2835.79,1.544,12.5,
2836.12,1.544,12.5,
2836.46,1.544,12.5,
2836.8,1.544,12.5,
2837.13,1.544,12.5,
2837.47,1.544,12.5,
2837.8,1.544,12.5,
2838.14,1.544,12.5,
2838.47,1.544,12.5,
2838.81,1.544,12.5,
2839.14,1.544,12.5,
2839.48,1.544,12.5,
2839.82,1.544,12.5,
2840.16,1.544,12.5,
2840.49,1.544,12.5,
2840.83,1.544,12.5,
2841.16,1.544,12.5,
2841.5,1.544,12.5,
2841.83,1.544,12.5,
2842.17,1.544,12.5,
2842.5,1.544,12.5,
2842.84,1.544,12.5,
2843.18,1.544,12.5,
2843.51,1.544,12.5,
2843.85,1.544,12.5,
2844.18,1.544,12.5,
2844.52,1.544,12.5,
2844.85,1.544,12.5,
2845.19,1.544,12.5,
2845.52,1.544,12.5,
2845.85,1.544,12.5,
2846.19,1.544,12.5,
2846.53,1.544,12.5,
2846.86,1.544,12.5,
2847.19,1.544,12.5,
2847.53,1.544,12.5,
2847.86,1.544,12.5,
2848.2,1.544,12.5,
2848.53,1.544,12.5,
2848.87,1.544,12.5,
2849.2,1.544,12.5,
2849.55,1.544,13.8,
2849.88,1.544,12.5,
2850.21,1.544,12.5,
2850.55,1.544,12.5,
2850.89,1.544,12.5,
2851.22,1.544,12.5,
2851.55,1.544,12.5,
2851.89,1.544,12.5,
2852.23,1.544,12.5,
2852.56,1.544,12.5,
2852.89,1.544,12.5,
2853.23,1.544,12.5,
2853.57,1.544,12.5,
2853.9,1.544,12.5,
2854.23,1.544,12.5,
2854.57,1.544,12.5,
2854.91,1.544,12.5,
2855.24,1.544,12.5,
2855.57,1.544,12.5,
2855.91,1.544,12.5,
2856.25,1.544,13.8,
2856.58,1.544,12.5,
2856.91,1.544,12.5,
2857.25,1.544,12.5,
2857.59,1.544,13.8,
2857.92,1.544,12.5,
2858.25,1.544,12.5,
2858.59,1.544,12.5,
2858.92,1.544,12.5,
2859.26,1.544,12.5,
2859.59,1.544,12.5,
2859.93,1.544,12.5,
2860.26,1.544,12.5,
2860.6,1.544,12.5,
2860.93,1.544,12.5,
2861.27,1.544,12.5,
2861.6,1.544,12.5,
2861.94,1.544,12.5,
2862.27,1.544,12.5,
2862.61,1.544,12.5,
2862.95,1.544,12.5,
2863.28,1.544,12.5,
2863.62,1.544,12.5,
2863.95,1.544,12.5,
2864.29,1.544,12.5,
2864.62,1.544,12.5,
2864.96,1.544,12.5,
2865.29,1.544,11.4,
2865.63,1.544,12.5,
2865.96,1.544,12.5,
2866.3,1.544,12.5,
2866.63,1.544,12.5,
2866.97,1.544,12.5,
2867.3,1.544,12.5,
2867.64,1.544,12.5,
2867.97,1.544,12.5,
2868.31,1.544,12.5,
2868.65,1.544,12.5,
2868.98,1.544,12.5,
2869.32,1.544,12.5,
2869.65,1.544,12.5,
2869.99,1.544,12.5,
2870.32,1.544,12.5,
2870.66,1.544,13.8,
2870.99,1.544,12.5,
2871.33,1.544,12.5,
2871.66,1.544,12.5,
2872.0,1.544,13.8,
2872.33,1.544,12.5,
2872.67,1.544,12.5,
2873.01,1.544,12.5,
2873.34,1.544,11.4,
2873.68,1.544,12.5,
2874.01,1.544,11.4,
2874.35,1.544,12.5,
2874.68,1.544,12.5,
2875.02,1.544,12.5,
2875.35,1.544,12.5,
2875.69,1.544,12.5,
2876.02,1.544,12.5,
2876.35,1.544,12.5,
2876.69,1.544,12.5,
2877.03,1.544,12.5,
2877.36,1.544,12.5,
2877.7,1.544,12.5,
2878.03,1.544,12.5,
2878.37,1.544,12.5,
2878.7,1.544,12.5,
2879.03,1.544,12.5,
2879.37,1.544,12.5,
2879.71,1.544,12.5,
2880.04,1.544,12.5,
2880.37,1.544,12.5,
2880.71,1.544,12.5,
2881.05,1.544,12.5,
2881.38,1.544,12.5,
2881.71,1.544,12.5,
2882.05,1.544,12.5,
2882.38,1.544,12.5,
2882.72,1.544,12.5,
2883.05,1.544,12.5,
2883.39,1.544,12.5,
2883.72,1.544,12.5,
2884.06,1.544,12.5,
2884.39,1.544,12.5,
2884.73,1.544,12.5,
2885.07,1.544,12.5,
2885.4,1.544,12.5,
2885.73,1.544,12.5,
2886.07,1.544,12.5,
2886.4,1.544,12.5,
2886.74,1.544,12.5,
2887.07,1.544,12.5,
2887.41,1.544,12.5,
2887.75,1.544,12.5,
2888.08,1.544,11.4,
2888.42,1.544,12.5,
2888.75,1.544,12.5,
2889.09,1.544,12.5,
2889.42,1.544,12.5,
2889.75,1.544,12.5,
2890.09,1.544,12.5,
2890.43,1.544,12.5,
2890.76,1.544,12.5,
2891.09,1.544,12.5,
2891.43,1.544,12.5,
2891.77,1.544,12.5,
2892.1,1.544,12.5,
2892.44,1.544,12.5,
2892.77,1.544,12.5,
2893.11,1.544,12.5,
2893.45,1.544,13.8,
2893.78,1.544,12.5,
2894.11,1.544,12.5,
2894.45,1.544,12.5,
2894.78,1.544,12.5,
2895.12,1.544,12.5,
2895.45,1.544,12.5,
2895.79,1.544,12.5,
2896.12,1.544,12.5,
2896.46,1.544,12.5,
2896.79,1.544,12.5,
2897.13,1.544,12.5,
2897.47,1.544,12.5,
2897.8,1.544,12.5,
2898.14,1.544,12.5,
2898.47,1.544,12.5,
2898.81,1.544,12.5,
2899.14,1.544,12.5,
2899.48,1.544,12.5,
2899.81,1.544,12.5,
2900.14,1.544,12.5,
2900.48,1.544,12.5,
2900.82,1.544,12.5,
2901.15,1.544,12.5,
2901.48,1.544,12.5,
2901.82,1.544,12.5,
2902.16,1.544,12.5,
2902.5,1.544,12.5,
2902.83,1.544,12.5,
2903.16,1.544,12.5,
2903.5,1.544,11.4,
2903.84,1.544,12.5,
2904.17,1.544,12.5,
2904.5,1.544,12.5,
2904.84,1.544,12.5,
2905.18,1.544,12.5,
2905.51,1.544,12.5,
2905.85,1.544,13.8,
2906.18,1.544,12.5,
2906.52,1.544,12.5,
2906.85,1.544,12.5,
2907.18,1.544,12.5,
2907.52,1.544,12.5,
2907.86,1.544,12.5,
2908.2,1.544,12.5,
2908.53,1.544,11.4,
2908.86,1.544,12.5,
2909.2,1.544,12.5,
2909.54,1.544,12.5,
2909.87,1.544,12.5,
2910.2,1.544,12.5,
2910.54,1.544,11.4,
2910.88,1.544,12.5,
2911.21,1.544,12.5,
2911.54,1.544,12.5,
2911.88,1.544,11.4,
2912.22,1.544,12.5,
2912.55,1.544,12.5,
2912.88,1.544,12.5,
2913.22,1.544,12.5,
2913.56,1.544,12.5,
2913.89,1.544,12.5,
2914.22,1.544,12.5,
2914.56,1.544,12.5,
2914.89,1.544,12.5,
2915.23,1.544,12.5,
2915.56,1.544,12.5,
2915.9,1.544,12.5,
2916.23,1.544,12.5,
2916.57,1.544,12.5,
2916.9,1.544,12.5,
2917.24,1.544,12.5,
2917.57,1.544,12.5,
2917.91,1.544,13.8,
2918.24,1.544,12.5,
2918.58,1.544,12.5,
2918.91,1.544,12.5,
2919.25,1.544,12.5,
2919.58,1.544,12.5,
2919.92,1.544,12.5,
2920.25,1.544,12.5,
2920.59,1.544,13.8,
2920.92,1.544,12.5,
2921.26,1.544,12.5,
2921.59,1.544,12.5,
2921.92,1.544,12.5,
2922.26,1.544,11.4,
2922.6,1.544,12.5,
2922.94,1.544,12.5,
2923.27,1.544,12.5,
2923.6,1.544,12.5,
2923.94,1.544,11.4,
2924.28,1.544,12.5,
2924.61,1.544,12.5,
2924.94,1.544,12.5,
2925.28,1.544,12.5,
2925.62,1.544,12.5,
2925.95,1.544,11.4,
2926.28,1.544,12.5,
2926.62,1.544,11.4,
2926.96,1.544,12.5,
2927.29,1.544,12.5,
2927.63,1.544,11.4,
2927.96,1.544,12.5,
2928.3,1.544,12.5,
2928.64,1.544,13.8,
2928.97,1.544,12.5,
2929.3,1.544,12.5,
2929.64,1.544,12.5,
2929.97,1.544,12.5,
2930.31,1.544,12.5,
2930.64,1.544,12.5,
2930.98,1.544,12.5,
2931.31,1.544,12.5,
2931.65,1.544,12.5,
2931.98,1.544,12.5,
2932.32,1.544,12.5,
2932.66,1.544,12.5,
2932.99,1.544,12.5,
2933.33,1.544,12.5,
2933.66,1.544,12.5,
2934.0,1.544,12.5,
2934.33,1.544,12.5,
2934.67,1.544,12.5,
2935.0,1.544,12.5,
2935.34,1.544,12.5,
2935.67,1.544,12.5,
2936.01,1.544,12.5,
2936.34,1.544,12.5,
2936.68,1.544,12.5,
2937.01,1.544,12.5,
2937.34,1.544,12.5,
2937.68,1.544,12.5,
2938.02,1.544,12.5,
2938.35,1.544,12.5,
2938.68,1.544,12.5,
2939.02,1.544,12.5,
2939.36,1.544,12.5,
2939.69,1.544,12.5,
2940.03,1.544,13.8,
2940.36,1.544,12.5,
2940.7,1.544,12.5,
2941.03,1.544,12.5,
2941.36,1.544,12.5,
2941.7,1.544,12.5,
2942.04,1.544,13.8,
2942.37,1.544,12.5,
2942.7,1.544,12.5,
2943.04,1.544,12.5,
2943.37,1.544,12.5,
2943.71,1.544,12.5,
2944.04,1.544,12.5,
2944.38,1.544,12.5,
2944.71,1.544,12.5,
2945.05,1.544,12.5,
2945.38,1.544,12.5,
2945.72,1.544,12.5,
2946.05,1.544,12.5,
2946.38,1.544,12.5,
2946.72,1.544,12.5,
2947.06,1.544,12.5,
2947.39,1.544,12.5,
2947.72,1.544,12.5,
2948.06,1.544,12.5,
2948.39,1.544,12.5,
2948.73,1.544,12.5,
2949.06,1.544,12.5,
2949.4,1.544,13.8,
2949.73,1.544,12.5,
2950.07,1.544,12.5,
2950.4,1.544,12.5,
2950.73,1.544,12.5,
2951.07,1.544,12.5,
2951.41,1.544,12.5,
2951.74,1.544,12.5,
2952.07,1.544,12.5,
2952.41,1.544,12.5,
2952.75,1.544,12.5,
2953.08,1.544,12.5,
2953.41,1.544,12.5,
2953.75,1.544,12.5,
2954.09,1.544,13.8,
2954.42,1.544,12.5,
2954.75,1.544,12.5,
2955.09,1.544,12.5,
2955.42,1.544,12.5,
2955.76,1.544,12.5,
2956.09,1.544,12.5,
2956.43,1.544,12.5,
2956.76,1.544,12.5,
2957.1,1.544,11.4,
2957.43,1.544,12.5,
2957.77,1.544,12.5,
2958.11,1.544,12.5,
2958.44,1.544,12.5,
2958.78,1.544,12.5,
2959.11,1.544,12.5,
2959.45,1.544,12.5,
2959.78,1.544,12.5,
2960.12,1.544,12.5,
2960.45,1.544,12.5,
2960.79,1.544,12.5,
2961.12,1.544,12.5,
2961.46,1.544,12.5,
2961.79,1.544,12.5,
2962.13,1.544,12.5,
2962.46,1.544,12.5,
2962.8,1.544,12.5,
2963.14,1.544,13.8,
2963.47,1.544,12.5,
2963.81,1.544,12.5,
2964.14,1.544,12.5,
2964.48,1.544,12.5,
2964.81,1.544,12.5,
2965.15,1.544,12.5,
2965.49,1.544,13.8,
2965.82,1.544,12.5,
2966.15,1.544,12.5,
2966.49,1.544,12.5,
2966.83,1.544,12.5,
2967.16,1.544,12.5,
2967.5,1.544,13.8,
2967.83,1.544,12.5,
2968.17,1.544,12.5,
2968.5,1.544,12.5,
2968.83,1.544,12.5,
2969.17,1.544,12.5,
2969.53,1.544,12.5,
2970.37,1.544,12.5,
2970.7,1.544,12.5,
2971.04,1.544,12.5,
2971.37,1.544,12.5,
2971.71,1.544,12.5,
2972.04,1.544,12.5,
2972.38,1.544,12.5,
2972.71,1.544,12.5,
2973.05,1.544,11.4,
2973.38,1.544,12.5,
2973.72,1.544,12.5,
2974.05,1.544,12.5,
2974.39,1.544,12.5,
2974.72,1.544,12.5,
2975.06,1.544,11.4,
2975.39,1.544,12.5,
2975.73,1.544,12.5,
2976.06,1.544,12.5,
2976.4,1.544,12.5,
2976.73,1.544,12.5,
2977.07,1.544,12.5,
2977.4,1.544,12.5,
2977.74,1.544,13.8,
2978.07,1.544,12.5,
2978.41,1.544,12.5,
2978.75,1.544,12.5,
2979.08,1.544,12.5,
2979.42,1.544,13.8,
2979.75,1.544,12.5,
2980.09,1.544,12.5,
2980.42,1.544,12.5,
2980.75,1.544,12.5,
2981.09,1.544,12.5,
2981.43,1.544,12.5,
2981.76,1.544,12.5,
2982.09,1.544,12.5,
2982.43,1.544,12.5,
2982.76,1.544,12.5,
2983.1,1.544,12.5,
2983.43,1.544,12.5,
2983.77,1.544,12.5,
2984.11,1.544,12.5,
2984.44,1.544,12.5,
2984.78,1.544,12.5,
2985.11,1.544,12.5,
2985.45,1.544,11.4,
2985.78,1.544,12.5,
2986.12,1.544,11.4,
2986.45,1.544,12.5,
2986.79,1.544,12.5,
2987.12,1.544,12.5,
2987.46,1.544,12.5,
2987.79,1.544,12.5,
2988.13,1.544,12.5,
2988.46,1.544,12.5,
2988.8,1.544,13.8,
2989.13,1.544,12.5,
2989.47,1.544,12.5,
2989.8,1.544,12.5,
2990.13,1.544,12.5,
2990.47,1.544,12.5,
2990.81,1.544,12.5,
2991.14,1.544,12.5,
2991.47,1.544,12.5,
2991.81,1.544,12.5,
2992.15,1.544,12.5,
2992.48,1.544,12.5,
2992.82,1.544,12.5,
2993.15,1.544,12.5,
2993.49,1.544,11.4,
2993.83,1.544,12.5,
2994.17,1.544,12.5,
2994.5,1.544,12.5,
2994.84,1.544,12.5,
2995.17,1.544,12.5,
2995.51,1.544,11.4,
2995.84,1.544,12.5,
2996.18,1.544,12.5,
2996.51,1.544,12.5,
2996.85,1.544,12.5,
2997.18,1.544,12.5,
2997.52,1.544,12.5,
2997.85,1.544,12.5,
2998.19,1.544,12.5,
2998.52,1.544,12.5,
2998.86,1.544,12.5,
2999.2,1.544,13.8,
2999.53,1.544,12.5,
2999.87,1.544,12.5,
3000.2,1.544,12.5,
3000.54,1.544,11.4,
3000.87,1.544,12.5,
3001.21,1.544,12.5,
3001.55,1.544,12.5,
3001.88,1.544,12.5,
3002.21,1.544,12.5,
3002.55,1.544,12.5,
3002.89,1.544,12.5,
3003.22,1.544,12.5,
3003.55,1.544,12.5,
3003.89,1.544,12.5,
3004.23,1.544,12.5,
3004.56,1.544,12.5,
3004.89,1.544,12.5,
3005.23,1.544,12.5,
3005.57,1.544,12.5,
3005.9,1.544,12.5,
3006.23,1.544,12.5,
3006.57,1.544,12.5,
3006.91,1.544,12.5,
3007.24,1.544,12.5,
3007.57,1.544,12.5,
3007.91,1.544,12.5,
3008.25,1.544,12.5,
3008.58,1.544,12.5,
3008.92,1.544,12.5,
3009.25,1.544,12.5,
3009.59,1.544,12.5,
3009.92,1.544,12.5,
3010.26,1.544,12.5,
3010.59,1.544,12.5,
3010.93,1.544,13.8,
3011.26,1.544,12.5,
3011.6,1.544,12.5,
3011.93,1.544,12.5,
3012.27,1.544,12.5,
3012.6,1.544,12.5,
3012.94,1.544,12.5,
3013.28,1.544,12.5,
3013.61,1.544,12.5,
3013.95,1.544,12.5,
3014.28,1.544,12.5,
3014.62,1.544,12.5,
3014.96,1.544,12.5,
3015.29,1.544,12.5,
3015.62,1.544,12.5,
3015.96,1.544,12.5,
3016.3,1.544,12.5,
3016.63,1.544,12.5,
3016.96,1.544,12.5,
3017.3,1.544,12.5,
3017.64,1.544,12.5,
3017.98,1.544,12.5,
3018.31,1.544,12.5,
3018.64,1.544,12.5,
3018.98,1.544,12.5,
3019.32,1.544,12.5,
3019.65,1.544,12.5,
3019.98,1.544,12.5,
3020.32,1.544,12.5,
3020.66,1.544,13.8,
3020.99,1.544,12.5,
3021.32,1.544,12.5,
3021.66,1.544,12.5,
3021.99,1.544,12.5,
3022.33,1.544,12.5,
3022.66,1.544,12.5,
3023.0,1.544,12.5,
3023.34,1.544,12.5,
3023.67,1.544,12.5,
3024.01,1.544,12.5,
3024.34,1.544,12.5,
3024.68,1.544,12.5,
3025.01,1.544,12.5,
3025.35,1.544,12.5,
3025.68,1.544,12.5,
3026.02,1.544,12.5,
3026.35,1.544,12.5,
3026.69,1.544,12.5,
3027.02,1.544,12.5,
3027.36,1.544,12.5,
3027.69,1.544,12.5,
3028.03,1.544,12.5,
3028.37,1.544,12.5,
3028.7,1.544,12.5,
3029.04,1.544,12.5,
3029.37,1.544,12.5,
3029.71,1.544,12.5,
3030.04,1.544,12.5,
3030.38,1.544,11.4,
3030.71,1.544,12.5,
3031.05,1.544,12.5,
3031.38,1.544,12.5,
3031.72,1.544,12.5,
3032.05,1.544,12.5,
3032.39,1.544,13.8,
3032.72,1.544,12.5,
3033.06,1.544,12.5,
3033.39,1.544,12.5,
3033.73,1.544,13.8,
3034.06,1.544,12.5,
3034.4,1.544,12.5,
3034.73,1.544,12.5,
3035.07,1.544,12.5,
3035.4,1.544,12.5,
3035.74,1.544,12.5,
3036.07,1.544,12.5,
3036.41,1.544,12.5,
3036.74,1.544,12.5,
3037.08,1.544,12.5,
3037.42,1.544,13.8,
3037.75,1.544,12.5,
3038.08,1.544,12.5,
3038.42,1.544,12.5,
3038.75,1.544,12.5,
3039.09,1.544,12.5,
3039.42,1.544,12.5,
3039.76,1.544,12.5,
3040.09,1.544,12.5,
3040.43,1.544,12.5,
3040.76,1.544,12.5,
3041.1,1.544,12.5,
3041.43,1.544,12.5,
3041.77,1.544,12.5,
3042.1,1.544,12.5,
3042.44,1.544,12.5,
3042.77,1.544,12.5,
3043.1,1.544,12.5,
3043.44,1.544,12.5,
3043.78,1.544,12.5,
3044.12,1.544,12.5,
3044.45,1.544,12.5,
3044.78,1.544,12.5,
3045.12,1.544,12.5,
3045.46,1.544,12.5,
3045.79,1.544,12.5,
3046.12,1.544,12.5,
3046.46,1.544,12.5,
3046.8,1.544,13.8,
3047.13,1.544,12.5,
3047.46,1.544,12.5,
3047.8,1.544,12.5,
3048.14,1.544,12.5,
3048.47,1.544,12.5,
3048.8,1.544,12.5,
3049.14,1.544,12.5,
3049.48,1.544,12.5,
3049.81,1.544,12.5,
3050.14,1.544,12.5,
3050.48,1.544,12.5,
3050.81,1.544,12.5,
3051.15,1.544,12.5,
3051.48,1.544,12.5,
3051.82,1.544,12.5,
3052.15,1.544,12.5,
3052.49,1.544,12.5,
3052.82,1.544,12.5,
3053.16,1.544,12.5,
3053.49,1.544,12.5,
3053.83,1.544,12.5,
3054.16,1.544,12.5,
3054.5,1.544,12.5,
3054.83,1.544,12.5,
3055.17,1.544,12.5,
3055.5,1.544,12.5,
3055.84,1.544,12.5,
3056.17,1.544,12.5,
3056.51,1.544,12.5,
3056.84,1.544,12.5,
3057.18,1.544,11.4,
3057.51,1.544,12.5,
3057.84,1.544,12.5,
3058.18,1.544,12.5,
3058.52,1.544,12.5,
3058.86,1.544,12.5,
3059.19,1.544,12.5,
3059.53,1.544,12.5,
3059.86,1.544,12.5,
3060.2,1.544,12.5,
3060.53,1.544,12.5,
3060.86,1.544,12.5,
3061.2,1.544,12.5,
3061.53,1.544,12.5,
3061.87,1.544,12.5,
3062.2,1.544,12.5,
3062.54,1.544,12.5,
3062.87,1.544,12.5,
3063.21,1.544,12.5,
3063.54,1.544,12.5,
3063.88,1.544,12.5,
3064.21,1.544,12.5,
3064.54,1.544,12.5,
3064.88,1.544,12.5,
3065.21,1.544,12.5,
3065.55,1.544,12.5,
3065.88,1.544,12.5,
3066.21,1.544,12.5,
3066.55,1.544,12.5,
3066.89,1.544,12.5,
3067.22,1.544,12.5,
3067.55,1.544,11.4,
3067.89,1.544,12.5,
3068.22,1.544,12.5,
3068.56,1.544,12.5,
3068.89,1.544,12.5,
3069.23,1.544,12.5,
3069.56,1.544,12.5,
3069.9,1.544,12.5,
3070.23,1.544,12.5,
3070.57,1.544,12.5,
3070.9,1.544,12.5,
3071.23,1.544,12.5,
3071.57,1.544,12.5,
3071.91,1.544,12.5,
3072.24,1.544,12.5,
3072.57,1.544,12.5,
3072.91,1.544,12.5,
3073.25,1.544,12.5,
3073.59,1.544,12.5,
3073.92,1.544,12.5,
3074.25,1.544,12.5,
3074.59,1.544,12.5,
3074.93,1.544,12.5,
3075.26,1.544,12.5,
3075.59,1.544,12.5,
3075.93,1.544,12.5,
3076.27,1.544,12.5,
3076.6,1.544,12.5,
3076.93,1.544,12.5,
3077.27,1.544,12.5,
3077.61,1.544,12.5,
3077.94,1.544,12.5,
3078.27,1.544,12.5,
3078.61,1.544,12.5,
