gridsize vs. memory,,,,,,,,,,,
time+,gs=500,gs=600,gs=700,gs=800,gs=900,gs=1000,gs=1100,gs=1200,gs=1300,gs=1400,gs=1500
1501.56,,,,,,,,,,2.2,
1501.66,,,,,,,,,,,2.5
1501.68,,,,,,,,1.8,,,
1501.76,,,,,,,1.4,,,,
1501.81,,,,,,,,,1.9,,
1501.86,,,,,,1.3,,,,,
1501.89,,,,,,,,,,2.2,
1502.0,,,,,,,,,,,2.5
1502.01,,,,,,,,1.8,,,
1502.09,,,,,,,1.4,,,,
1502.14,,,,,,,,,1.9,,
1502.2,,,,,,1.3,,,,,
1502.23,,,,,,,,,,2.2,
1502.33,,,,,,,,,,,2.5
1502.34,,,,,,,,1.8,,,
1502.43,,,,,,,1.4,,,,
1502.47,,,,,,,,,1.9,,
1502.53,,,,,,1.3,,,,,
1502.56,,,,,,,,,,2.2,
1502.66,,,,,,,,,,,2.5
1502.68,,,,,,,,1.8,,,
1502.76,,,,,,,1.4,,,,
1502.81,,,,,,,,,1.9,,
1502.87,,,,,,1.3,,,,,
1502.89,,,,,,,,,,2.2,
1503.0,,,,,,,,,,,2.5
1503.01,,,,,,,,1.8,,,
1503.09,,,,,,,1.4,,,,
1503.14,,,,,,,,,1.9,,
1503.2,,,,,,1.3,,,,,
1503.23,,,,,,,,,,2.2,
1503.33,,,,,,,,,,,2.5
1503.34,,,,,,,,1.8,,,
1503.43,,,,,,,1.4,,,,
1503.47,,,,,,,,,1.9,,
1503.53,,,,,,1.3,,,,,
1503.56,,,,,,,,,,2.2,
1503.67,,,,,,,,,,,2.5
1503.68,,,,,,,,1.8,,,
1503.76,,,,,,,1.4,,,,
1503.81,,,,,,,,,1.9,,
1503.87,,,,,,1.3,,,,,
1503.89,,,,,,,,,,2.2,
1504.0,,,,,,,,,,,2.5
1504.01,,,,,,,,1.8,,,
1504.09,,,,,,,1.4,,,,
1504.14,,,,,,,,,1.9,,
1504.2,,,,,,1.3,,,,,
1504.23,,,,,,,,,,2.2,
1504.33,,,,,,,,,,,2.5
1504.35,,,,,,,,1.8,,,
1504.43,,,,,,,1.4,,,,
1504.48,,,,,,,,,1.9,,
1504.56,,,,,,,,,,2.2,
1504.66,,,,,,,,,,,2.5
1504.68,,,,,,,,1.8,,,
1504.74,,,,,,1.3,,,,,
1504.76,,,,,,,1.4,,,,
1504.81,,,,,,,,,1.9,,
1504.89,,,,,,,,,,2.2,
1505.0,,,,,,,,,,,2.5
1505.01,,,,,,,,1.8,,,
1505.08,,,,,,1.3,,,,,
1505.09,,,,,,,1.4,,,,
1505.14,,,,,,,,,1.9,,
1505.23,,,,,,,,,,2.2,
1505.33,,,,,,,,,,,2.5
1505.35,,,,,,,,1.8,,,
1505.41,,,,,,1.3,,,,,
1505.43,,,,,,,1.4,,,,
1505.48,,,,,,,,,1.9,,
1505.56,,,,,,,,,,2.2,
1505.66,,,,,,,,,,,2.5
1505.68,,,,,,,,1.8,,,
1505.74,,,,,,1.3,,,,,
1505.76,,,,,,,1.4,,,,
1505.81,,,,,,,,,1.9,,
1505.9,,,,,,,,,,2.2,
1506.0,,,,,,,,,,,2.5
1506.01,,,,,,,,1.8,,,
1506.08,,,,,,1.3,,,,,
1506.09,,,,,,,1.4,,,,
1506.15,,,,,,,,,1.9,,
1506.23,,,,,,,,,,2.2,
1506.33,,,,,,,,,,,2.5
1506.35,,,,,,,,1.8,,,
1506.41,,,,,,1.3,,,,,
1506.43,,,,,,,1.4,,,,
1506.48,,,,,,,,,1.9,,
1506.57,,,,,,,,,,2.2,
1506.66,,,,,,,,,,,2.5
1506.69,,,,,,,,1.8,,,
1506.74,,,,,,1.3,,,,,
1506.76,,,,,,,1.4,,,,
1506.81,,,,,,,,,1.9,,
1506.9,,,,,,,,,,2.2,
1507.0,,,,,,,,,,,2.5
1507.02,,,,,,,,1.8,,,
1507.08,,,,,,1.3,,,,,
1507.09,,,,,,,1.4,,,,
1507.15,,,,,,,,,1.9,,
1507.24,,,,,,,,,,2.2,
1507.33,,,,,,,,,,,2.5
1507.36,,,,,,,,1.8,,,
1507.41,,,,,,1.3,,,,,
1507.43,,,,,,,1.4,,,,
1507.48,,,,,,,,,1.9,,
1507.57,,,,,,,,,,2.2,
1507.66,,,,,,,,,,,2.5
1507.69,,,,,,,,1.8,,,
1507.75,,,,,,1.3,,,,,
1507.76,,,,,,,1.4,,,,
1507.81,,,,,,,,,1.9,,
1507.91,,,,,,,,,,2.2,
1508.0,,,,,,,,,,,2.5
1508.02,,,,,,,,1.8,,,
1508.08,,,,,,1.3,,,,,
1508.09,,,,,,,1.4,,,,
1508.15,,,,,,,,,1.9,,
1508.24,,,,,,,,,,2.2,
1508.33,,,,,,,,,,,2.5
1508.36,,,,,,,,1.8,,,
1508.42,,,,,,1.3,,,,,
1508.43,,,,,,,1.4,,,,
1508.48,,,,,,,,,1.9,,
1508.57,,,,,,,,,,2.2,
1508.67,,,,,,,,,,,2.5
1508.69,,,,,,,,1.8,,,
1508.75,,,,,,1.3,,,,,
1508.77,,,,,,,1.4,,,,
1508.81,,,,,,,,,1.9,,
1508.91,,,,,,,,,,2.2,
1509.0,,,,,,,,,,,2.5
1509.02,,,,,,,,1.8,,,
1509.08,,,,,,1.3,,,,,
1509.1,,,,,,,1.4,,,,
1509.15,,,,,,,,,1.9,,
1509.24,,,,,,,,,,2.2,
1509.33,,,,,,,,,,,2.5
1509.36,,,,,,,,1.8,,,
1509.42,,,,,,1.3,,,,,
1509.43,,,,,,,1.4,,,,
1509.48,,,,,,,,,1.9,,
1509.58,,,,,,,,,,2.2,
1509.67,,,,,,,,,,,2.5
1509.69,,,,,,,,1.8,,,
1509.75,,,,,,1.3,,,,,
1509.77,,,,,,,1.4,,,,
1509.81,,,,,,,,,1.9,,
1509.91,,,,,,,,,,2.2,
1510.0,,,,,,,,,,,2.5
1510.02,,,,,,,,1.8,,,
1510.08,,,,,,1.3,,,,,
1510.1,,,,,,,1.4,,,,
1510.15,,,,,,,,,1.9,,
1510.25,,,,,,,,,,2.2,
1510.34,,,,,,,,,,,2.5
1510.36,,,,,,,,1.8,,,
1510.42,,,,,,1.3,,,,,
1510.43,,,,,,,1.4,,,,
1510.48,,,,,,,,,1.9,,
1510.58,,,,,,,,,,2.2,
1510.67,,,,,,,,,,,2.5
1510.69,,,,,,,,1.8,,,
1510.75,,,,,,1.3,,,,,
1510.77,,,,,,,1.4,,,,
1510.82,,,,,,,,,1.9,,
1510.91,,,,,,,,,,2.2,
1511.0,,,,,,,,,,,2.5
1511.02,,,,,,,,1.8,,,
1511.09,,,,,,1.3,,,,,
1511.1,,,,,,,1.4,,,,
1511.15,,,,,,,,,1.9,,
1511.25,,,,,,,,,,2.2,
1511.34,,,,,,,,,,,2.5
1511.36,,,,,,,,1.8,,,
1511.42,,,,,,1.3,,,,,
1511.43,,,,,,,1.4,,,,
1511.48,,,,,,,,,1.9,,
1511.59,,,,,,,,,,2.2,
1511.67,,,,,,,,,,,2.5
1511.69,,,,,,,,1.8,,,
1511.76,,,,,,1.3,,,,,
1511.77,,,,,,,1.4,,,,
1511.82,,,,,,,,,1.9,,
1511.92,,,,,,,,,,2.2,
1512.01,,,,,,,,,,,2.5
1512.02,,,,,,,,1.8,,,
1512.09,,,,,,1.3,,,,,
1512.1,,,,,,,1.4,,,,
1512.15,,,,,,,,,1.9,,
1512.26,,,,,,,,,,2.2,
1512.34,,,,,,,,,,,2.5
1512.36,,,,,,,,1.8,,,
1512.42,,,,,,1.3,,,,,
1512.43,,,,,,,1.4,,,,
1512.48,,,,,,,,,1.9,,
1512.59,,,,,,,,,,2.2,
1512.67,,,,,,,,,,,2.5
1512.7,,,,,,,,1.8,,,
1512.76,,,,,,1.3,,,,,
1512.77,,,,,,,1.4,,,,
1512.82,,,,,,,,,1.9,,
1512.92,,,,,,,,,,2.2,
1513.01,,,,,,,,,,,2.5
1513.03,,,,,,,,1.8,,,
1513.09,,,,,,1.3,,,,,
1513.1,,,,,,,1.4,,,,
1513.15,,,,,,,,,1.9,,
1513.26,,,,,,,,,,2.2,
1513.34,,,,,,,,,,,2.5
1513.36,,,,,,,,1.8,,,
1513.42,,,,,,1.3,,,,,
1513.44,,,,,,,1.4,,,,
1513.48,,,,,,,,,1.9,,
1513.59,,,,,,,,,,2.2,
1513.67,,,,,,,,,,,2.5
1513.7,,,,,,,,1.8,,,
1513.76,,,,,,1.3,,,,,
1513.77,,,,,,,1.4,,,,
1513.82,,,,,,,,,1.9,,
1513.92,,,,,,,,,,2.2,
1514.01,,,,,,,,,,,2.5
1514.03,,,,,,,,1.8,,,
1514.09,,,,,,1.3,,,,,
1514.11,,,,,,,1.4,,,,
1514.15,,,,,,,,,1.9,,
1514.26,,,,,,,,,,2.2,
1514.34,,,,,,,,,,,2.5
1514.36,,,,,,,,1.8,,,
1514.42,,,,,,1.3,,,,,
1514.44,,,,,,,1.4,,,,
1514.48,,,,,,,,,1.9,,
1514.59,,,,,,,,,,2.2,
1514.67,,,,,,,,,,,2.5
1514.7,,,,,,,,1.8,,,
1514.76,,,,,,1.3,,,,,
1514.77,,,,,,,1.4,,,,
1514.82,,,,,,,,,1.9,,
1514.93,,,,,,,,,,2.2,
1515.01,,,,,,,,,,,2.5
1515.03,,,,,,,,1.8,,,
1515.09,,,,,,1.3,,,,,
1515.1,,,,,,,1.4,,,,
1515.15,,,,,,,,,1.9,,
1515.26,,,,,,,,,,2.2,
1515.34,,,,,,,,,,,2.5
1515.36,,,,,,,,1.8,,,
1515.42,,,,,,1.3,,,,,
1515.44,,,,,,,1.4,,,,
1515.48,,,,,,,,,1.9,,
1515.59,,,,,,,,,,2.2,
1515.68,,,,,,,,,,,2.5
1515.7,,,,,,,,1.8,,,
1515.76,,,,,,1.3,,,,,
1515.77,,,,,,,1.4,,,,
1515.82,,,,,,,,,1.9,,
1515.93,,,,,,,,,,2.2,
1516.01,,,,,,,,,,,2.5
1516.03,,,,,,,,1.8,,,
1516.09,,,,,,1.3,,,,,
1516.1,,,,,,,1.4,,,,
1516.15,,,,,,,,,1.9,,
1516.26,,,,,,,,,,2.2,
1516.34,,,,,,,,,,,2.5
1516.36,,,,,,,,1.8,,,
1516.42,,,,,,1.3,,,,,
1516.44,,,,,,,1.4,,,,
1516.48,,,,,,,,,1.9,,
1516.6,,,,,,,,,,2.2,
1516.68,,,,,,,,,,,2.5
1516.7,,,,,,,,1.8,,,
1516.76,,,,,,1.3,,,,,
1516.77,,,,,,,1.4,,,,
1516.82,,,,,,,,,1.9,,
1516.93,,,,,,,,,,2.2,
1517.01,,,,,,,,,,,2.5
1517.04,,,,,,,,1.8,,,
1517.09,,,,,,1.3,,,,,
1517.11,,,,,,,1.4,,,,
1517.15,,,,,,,,,1.9,,
1517.26,,,,,,,,,,2.2,
1517.34,,,,,,,,,,,2.5
1517.37,,,,,,,,1.8,,,
1517.42,,,,,,1.3,,,,,
1517.44,,,,,,,1.4,,,,
1517.48,,,,,,,,,1.9,,
1517.6,,,,,,,,,,2.2,
1517.68,,,,,,,,,,,2.5
1517.7,,,,,,,,1.8,,,
1517.76,,,,,,1.3,,,,,
1517.78,,,,,,,1.4,,,,
1517.82,,,,,,,,,1.9,,
1517.93,,,,,,,,,,2.2,
1518.01,,,,,,,,,,,2.5
1518.04,,,,,,,,1.8,,,
1518.09,,,,,,1.3,,,,,
1518.11,,,,,,,1.4,,,,
1518.15,,,,,,,,,1.9,,
1518.26,,,,,,,,,,2.2,
1518.34,,,,,,,,,,,2.5
1518.37,,,,,,,,1.8,,,
1518.43,,,,,,1.3,,,,,
1518.44,,,,,,,1.4,,,,
1518.48,,,,,,,,,1.9,,
1518.6,,,,,,,,,,2.2,
1518.68,,,,,,,,,,,2.5
1518.7,,,,,,,,1.8,,,
1518.76,,,,,,1.3,,,,,
1518.78,,,,,,,1.4,,,,
1518.82,,,,,,,,,1.9,,
1518.93,,,,,,,,,,2.2,
1519.01,,,,,,,,,,,2.5
1519.04,,,,,,,,1.8,,,
1519.1,,,,,,1.3,,,,,
1519.11,,,,,,,1.4,,,,
1519.15,,,,,,,,,1.9,,
1519.27,,,,,,,,,,2.2,
1519.34,,,,,,,,,,,2.5
1519.38,,,,,,,,1.8,,,
1519.43,,,,,,1.3,,,,,
1519.44,,,,,,,1.4,,,,
1519.48,,,,,,,,,1.9,,
1519.6,,,,,,,,,,2.2,
1519.68,,,,,,,,,,,2.5
1519.71,,,,,,,,1.8,,,
1519.76,,,,,,1.3,,,,,
1519.78,,,,,,,1.4,,,,
1519.82,,,,,,,,,1.9,,
1519.94,,,,,,,,,,2.2,
1520.01,,,,,,,,,,,2.5
1520.05,,,,,,,,1.8,,,
1520.1,,,,,,1.3,,,,,
1520.11,,,,,,,1.4,,,,
1520.15,,,,,,,,,1.9,,
1520.27,,,,,,,,,,2.2,
1520.35,,,,,,,,,,,2.5
1520.38,,,,,,,,1.8,,,
1520.43,,,,,,1.3,,,,,
1520.44,,,,,,,1.4,,,,
1520.49,,,,,,,,,1.9,,
1520.6,,,,,,,,,,2.2,
1520.68,,,,,,,,,,,2.5
1520.71,,,,,,,,1.8,,,
1520.76,,,,,,1.3,,,,,
1520.78,,,,,,,1.4,,,,
1520.82,,,,,,,,,1.9,,
1520.94,,,,,,,,,,2.2,
1521.01,,,,,,,,,,,2.5
1521.05,,,,,,,,1.8,,,
1521.1,,,,,,1.3,,,,,
1521.11,,,,,,,1.4,,,,
1521.15,,,,,,,,,1.9,,
1521.27,,,,,,,,,,2.2,
1521.34,,,,,,,,,,,2.5
1521.38,,,,,,,,1.8,,,
1521.43,,,,,,1.3,,,,,
1521.44,,,,,,,1.4,,,,
1521.49,,,,,,,,,1.9,,
1521.6,,,,,,,,,,2.2,
1521.68,,,,,,,,,,,2.5
1521.72,,,,,,,,1.8,,,
1521.76,,,,,,1.3,,,,,
1521.78,,,,,,,1.4,,,,
1521.82,,,,,,,,,1.9,,
1521.94,,,,,,,,,,2.2,
1522.02,,,,,,,,,,,2.5
1522.05,,,,,,,,1.8,,,
1522.1,,,,,,1.3,,,,,
1522.11,,,,,,,1.4,,,,
1522.16,,,,,,,,,1.9,,
1522.27,,,,,,,,,,2.2,
1522.35,,,,,,,,,,,2.5
1522.38,,,,,,,,1.8,,,
1522.43,,,,,,1.3,,,,,
1522.45,,,,,,,1.4,,,,
1522.49,,,,,,,,,1.9,,
1522.61,,,,,,,,,,2.2,
1522.68,,,,,,,,,,,2.5
1522.72,,,,,,,,1.8,,,
1522.76,,,,,,1.3,,,,,
1522.78,,,,,,,1.4,,,,
1522.82,,,,,,,,,1.9,,
1522.94,,,,,,,,,,2.2,
1523.05,,,,,,,,1.8,,,
1523.1,,,,,,1.3,,,,,
1523.11,,,,,,,1.4,,,,
1523.16,,,,,,,,,1.9,,
1523.22,,,,,,,,,,,2.5
1523.27,,,,,,,,,,2.2,
1523.38,,,,,,,,1.8,,,
1523.44,,,,,,1.3,,,,,
1523.45,,,,,,,1.4,,,,
1523.49,,,,,,,,,1.9,,
1523.56,,,,,,,,,,,2.5
1523.61,,,,,,,,,,2.2,
1523.72,,,,,,,,1.8,,,
1523.77,,,,,,1.3,,,,,
1523.78,,,,,,,1.4,,,,
1523.82,,,,,,,,,1.9,,
1523.89,,,,,,,,,,,2.5
1523.94,,,,,,,,,,2.2,
1524.05,,,,,,,,1.8,,,
1524.1,,,,,,1.3,,,,,
1524.12,,,,,,,1.4,,,,
1524.16,,,,,,,,,1.9,,
1524.22,,,,,,,,,,,2.5
1524.27,,,,,,,,,,2.2,
1524.38,,,,,,,,1.8,,,
1524.44,,,,,,1.3,,,,,
1524.45,,,,,,,1.4,,,,
1524.49,,,,,,,,,1.9,,
1524.56,,,,,,,,,,,2.5
1524.61,,,,,,,,,,2.2,
1524.72,,,,,,,,1.8,,,
1524.77,,,,,,1.3,,,,,
1524.78,,,,,,,1.4,,,,
1524.82,,,,,,,,,1.9,,
1524.89,,,,,,,,,,,2.5
1524.94,,,,,,,,,,2.2,
1525.05,,,,,,,,1.8,,,
1525.1,,,,,,1.3,,,,,
1525.12,,,,,,,1.4,,,,
1525.16,,,,,,,,,1.9,,
1525.22,,,,,,,,,,,2.5
1525.27,,,,,,,,,,2.2,
1525.39,,,,,,,,1.8,,,
1525.44,,,,,,1.3,,,,,
1525.45,,,,,,,1.4,,,,
1525.49,,,,,,,,,1.9,,
1525.56,,,,,,,,,,,2.5
1525.61,,,,,,,,,,2.2,
1525.72,,,,,,,,1.8,,,
1525.77,,,,,,1.3,,,,,
1525.78,,,,,,,1.4,,,,
1525.82,,,,,,,,,1.9,,
1525.89,,,,,,,,,,,2.5
1525.94,,,,,,,,,,2.2,
1526.06,,,,,,,,1.8,,,
1526.1,,,,,,1.3,,,,,
1526.12,,,,,,,1.4,,,,
1526.16,,,,,,,,,1.9,,
1526.22,,,,,,,,,,,2.5
1526.28,,,,,,,,,,2.2,
1526.39,,,,,,,,1.8,,,
1526.44,,,,,,1.3,,,,,
1526.45,,,,,,,1.4,,,,
1526.49,,,,,,,,,1.9,,
1526.56,,,,,,,,,,,2.5
1526.61,,,,,,,,,,2.2,
1526.72,,,,,,,,1.8,,,
1526.77,,,,,,1.3,,,,,
1526.78,,,,,,,1.4,,,,
1526.82,,,,,,,,,1.9,,
1526.89,,,,,,,,,,,2.5
1526.95,,,,,,,,,,2.2,
1527.06,,,,,,,,1.8,,,
1527.1,,,,,,1.3,,,,,
1527.12,,,,,,,1.4,,,,
1527.16,,,,,,,,,1.9,,
1527.22,,,,,,,,,,,2.5
1527.28,,,,,,,,,,2.2,
1527.39,,,,,,,,1.8,,,
1527.44,,,,,,1.3,,,,,
1527.45,,,,,,,1.4,,,,
1527.49,,,,,,,,,1.9,,
1527.56,,,,,,,,,,,2.5
1527.61,,,,,,,,,,2.2,
1527.72,,,,,,,,1.8,,,
1527.77,,,,,,1.3,,,,,
1527.78,,,,,,,1.4,,,,
1527.83,,,,,,,,,1.9,,
1527.89,,,,,,,,,,,2.5
1527.95,,,,,,,,,,2.2,
1528.06,,,,,,,,1.8,,,
1528.11,,,,,,1.3,,,,,
1528.12,,,,,,,1.4,,,,
1528.16,,,,,,,,,1.9,,
1528.22,,,,,,,,,,,2.5
1528.28,,,,,,,,,,2.2,
1528.39,,,,,,,,1.8,,,
1528.44,,,,,,1.3,,,,,
1528.45,,,,,,,1.4,,,,
1528.49,,,,,,,,,1.9,,
1528.56,,,,,,,,,,,2.5
1528.61,,,,,,,,,,2.2,
1528.72,,,,,,,,1.8,,,
1528.77,,,,,,1.3,,,,,
1528.79,,,,,,,1.4,,,,
1528.83,,,,,,,,,1.9,,
1528.89,,,,,,,,,,,2.5
1528.95,,,,,,,,,,2.2,
1529.06,,,,,,,,1.8,,,
1529.11,,,,,,1.3,,,,,
1529.12,,,,,,,1.4,,,,
1529.16,,,,,,,,,1.9,,
1529.22,,,,,,,,,,,2.5
1529.28,,,,,,,,,,2.2,
1529.39,,,,,,,,1.8,,,
1529.44,,,,,,1.3,,,,,
1529.45,,,,,,,1.4,,,,
1529.5,,,,,,,,,1.9,,
1529.56,,,,,,,,,,,2.5
1529.62,,,,,,,,,,2.2,
1529.72,,,,,,,,1.8,,,
1529.78,,,,,,1.3,,,,,
1529.79,,,,,,,1.4,,,,
1529.83,,,,,,,,,1.9,,
1529.89,,,,,,,,,,,2.5
1529.95,,,,,,,,,,2.2,
1530.06,,,,,,,,1.8,,,
1530.11,,,,,,1.3,,,,,
1530.12,,,,,,,1.4,,,,
1530.16,,,,,,,,,1.9,,
1530.22,,,,,,,,,,,2.5
1530.29,,,,,,,,,,2.2,
1530.39,,,,,,,,1.8,,,
1530.44,,,,,,1.3,,,,,
1530.46,,,,,,,1.4,,,,
1530.5,,,,,,,,,1.9,,
1530.56,,,,,,,,,,,2.5
1530.62,,,,,,,,,,2.2,
1530.72,,,,,,,,1.8,,,
1530.78,,,,,,1.3,,,,,
1530.79,,,,,,,1.4,,,,
1530.83,,,,,,,,,1.9,,
1530.89,,,,,,,,,,,2.5
1530.95,,,,,,,,,,2.2,
1531.06,,,,,,,,1.8,,,
1531.11,,,,,,1.3,,,,,
1531.12,,,,,,,1.4,,,,
1531.16,,,,,,,,,1.9,,
1531.22,,,,,,,,,,,2.5
1531.29,,,,,,,,,,2.2,
1531.39,,,,,,,,1.8,,,
1531.44,,,,,,1.3,,,,,
1531.46,,,,,,,1.4,,,,
1531.5,,,,,,,,,1.9,,
1531.56,,,,,,,,,,,2.5
1531.62,,,,,,,,,,2.2,
1531.72,,,,,,,,1.8,,,
1531.78,,,,,,1.3,,,,,
1531.79,,,,,,,1.4,,,,
1531.83,,,,,,,,,1.9,,
1531.89,,,,,,,,,,,2.5
1531.95,,,,,,,,,,2.2,
1532.06,,,,,,,,1.8,,,
1532.11,,,,,,1.3,,,,,
1532.12,,,,,,,1.4,,,,
1532.17,,,,,,,,,1.9,,
1532.23,,,,,,,,,,,2.5
1532.29,,,,,,,,,,2.2,
1532.39,,,,,,,,1.8,,,
1532.45,,,,,,1.3,,,,,
1532.45,,,,,,,1.4,,,,
1532.5,,,,,,,,,1.9,,
1532.56,,,,,,,,,,,2.5
1532.62,,,,,,,,,,2.2,
1532.72,,,,,,,,1.8,,,
1532.78,,,,,,1.3,,,,,
1532.79,,,,,,,1.4,,,,
1532.84,,,,,,,,,1.9,,
1532.89,,,,,,,,,,,2.5
1532.95,,,,,,,,,,2.2,
1533.06,,,,,,,,1.8,,,
1533.11,,,,,,1.3,,,,,
1533.12,,,,,,,1.4,,,,
1533.17,,,,,,,,,1.9,,
1533.23,,,,,,,,,,,2.5
1533.29,,,,,,,,,,2.2,
1533.39,,,,,,,,1.8,,,
1533.45,,,,,,1.3,,,,,
1533.46,,,,,,,1.4,,,,
1533.5,,,,,,,,,1.9,,
1533.56,,,,,,,,,,,2.5
1533.62,,,,,,,,,,2.2,
1533.73,,,,,,,,1.8,,,
1533.78,,,,,,1.3,,,,,
1533.79,,,,,,,1.4,,,,
1533.84,,,,,,,,,1.9,,
1533.9,,,,,,,,,,,2.5
1533.96,,,,,,,,,,2.2,
1534.06,,,,,,,,1.8,,,
1534.12,,,,,,1.3,,,,,
1534.12,,,,,,,1.4,,,,
1534.17,,,,,,,,,1.9,,
1534.23,,,,,,,,,,,2.5
1534.29,,,,,,,,,,2.2,
1534.39,,,,,,,,1.8,,,
1534.45,,,,,,1.3,,,,,
1534.46,,,,,,,1.4,,,,
1534.5,,,,,,,,,1.9,,
1534.56,,,,,,,,,,,2.5
1534.63,,,,,,,,,,2.2,
1534.73,,,,,,,,1.8,,,
1534.78,,,,,,1.3,,,,,
1534.79,,,,,,,1.4,,,,
1534.84,,,,,,,,,1.9,,
1534.9,,,,,,,,,,,2.5
1534.96,,,,,,,,,,2.2,
1535.06,,,,,,,,1.8,,,
1535.12,,,,,,1.3,,,,,
1535.12,,,,,,,1.4,,,,
1535.17,,,,,,,,,1.9,,
1535.23,,,,,,,,,,,2.5
1535.29,,,,,,,,,,2.2,
1535.4,,,,,,,,1.8,,,
1535.45,,,,,,1.3,,,,,
1535.46,,,,,,,1.4,,,,
1535.5,,,,,,,,,1.9,,
1535.56,,,,,,,,,,,2.5
1535.63,,,,,,,,,,2.2,
1535.73,,,,,,,,1.8,,,
1535.79,,,,,,1.3,,,,,
1535.79,,,,,,,1.4,,,,
1535.84,,,,,,,,,1.9,,
1535.9,,,,,,,,,,,2.5
1535.96,,,,,,,,,,2.2,
1536.06,,,,,,,,1.8,,,
1536.12,,,,,,1.3,,,,,
1536.12,,,,,,,1.4,,,,
1536.17,,,,,,,,,1.9,,
1536.23,,,,,,,,,,,2.5
1536.3,,,,,,,,,,2.2,
1536.4,,,,,,,,1.8,,,
1536.46,,,,,,1.3,,,,,
1536.46,,,,,,,1.4,,,,
1536.51,,,,,,,,,1.9,,
1536.56,,,,,,,,,,,2.5
1536.63,,,,,,,,,,2.2,
1536.73,,,,,,,,1.8,,,
1536.79,,,,,,1.3,,,,,
1536.79,,,,,,,1.4,,,,
1536.84,,,,,,,,,1.9,,
1536.9,,,,,,,,,,,2.5
1536.97,,,,,,,,,,2.2,
1537.06,,,,,,,,1.8,,,
1537.12,,,,,,1.3,,,,,
1537.12,,,,,,,1.4,,,,
1537.18,,,,,,,,,1.9,,
1537.23,,,,,,,,,,,2.5
1537.3,,,,,,,,,,2.2,
1537.4,,,,,,,,1.8,,,
1537.46,,,,,,1.3,,,,,
1537.46,,,,,,,1.4,,,,
1537.51,,,,,,,,,1.9,,
1537.56,,,,,,,,,,,2.5
1537.63,,,,,,,,,,2.2,
1537.73,,,,,,,,1.8,,,
1537.79,,,,,,1.3,,,,,
1537.8,,,,,,,1.4,,,,
1537.84,,,,,,,,,1.9,,
1537.9,,,,,,,,,,,2.5
1537.97,,,,,,,,,,2.2,
1538.06,,,,,,,,1.8,,,
1538.12,,,,,,1.3,,,,,
1538.13,,,,,,,1.4,,,,
1538.18,,,,,,,,,1.9,,
1538.23,,,,,,,,,,,2.5
1538.3,,,,,,,,,,2.2,
1538.4,,,,,,,,1.8,,,
1538.46,,,,,,1.3,,,,,
1538.46,,,,,,,1.4,,,,
1538.51,,,,,,,,,1.9,,
1538.56,,,,,,,,,,,2.5
1538.63,,,,,,,,,,2.2,
1538.73,,,,,,,,1.8,,,
1538.79,,,,,,1.3,,,,,
1538.8,,,,,,,1.4,,,,
1538.85,,,,,,,,,1.9,,
1538.9,,,,,,,,,,,2.5
1538.97,,,,,,,,,,2.2,
1539.06,,,,,,,,1.8,,,
1539.12,,,,,,1.3,,,,,
1539.13,,,,,,,1.4,,,,
1539.18,,,,,,,,,1.9,,
1539.23,,,,,,,,,,,2.5
1539.3,,,,,,,,,,2.2,
1539.4,,,,,,,,1.8,,,
1539.46,,,,,,1.3,,,,,
1539.46,,,,,,,1.4,,,,
1539.52,,,,,,,,,1.9,,
1539.56,,,,,,,,,,,2.5
1539.63,,,,,,,,,,2.2,
1539.73,,,,,,,,1.8,,,
1539.79,,,,,,1.3,,,,,
1539.8,,,,,,,1.4,,,,
1539.85,,,,,,,,,1.9,,
1539.9,,,,,,,,,,,2.5
1539.97,,,,,,,,,,2.2,
1540.07,,,,,,,,1.8,,,
1540.12,,,,,,1.3,,,,,
1540.13,,,,,,,1.4,,,,
1540.18,,,,,,,,,1.9,,
1540.23,,,,,,,,,,,2.5
1540.3,,,,,,,,,,2.2,
1540.4,,,,,,,,1.8,,,
1540.46,,,,,,1.3,,,,,
1540.47,,,,,,,1.4,,,,
1540.52,,,,,,,,,1.9,,
1540.56,,,,,,,,,,,2.5
1540.63,,,,,,,,,,2.2,
1540.73,,,,,,,,1.8,,,
1540.79,,,,,,1.3,,,,,
1540.8,,,,,,,1.4,,,,
1540.85,,,,,,,,,1.9,,
1540.9,,,,,,,,,,,2.5
1540.97,,,,,,,,,,2.2,
1541.07,,,,,,,,1.8,,,
1541.13,,,,,,1.3,,,,,
1541.13,,,,,,,1.4,,,,
1541.18,,,,,,,,,1.9,,
1541.23,,,,,,,,,,,2.5
1541.3,,,,,,,,,,2.2,
1541.4,,,,,,,,1.8,,,
1541.46,,,,,,1.3,,,,,
1541.47,,,,,,,1.4,,,,
1541.52,,,,,,,,,1.9,,
1541.56,,,,,,,,,,,2.5
1541.64,,,,,,,,,,2.2,
1541.74,,,,,,,,1.8,,,
1541.79,,,,,,1.3,,,,,
1541.8,,,,,,,1.4,,,,
1541.85,,,,,,,,,1.9,,
1541.9,,,,,,,,,,,2.5
1541.97,,,,,,,,,,2.2,
1542.07,,,,,,,,1.8,,,
1542.13,,,,,,1.3,,,,,
1542.13,,,,,,,1.4,,,,
1542.19,,,,,,,,,1.9,,
1542.23,,,,,,,,,,,2.5
1542.3,,,,,,,,,,2.2,
